,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue
0,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 06:00:00,34.31721115112305,33.36299133300781
1,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 07:00:00,34.46501159667969,33.410701751708984
2,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 08:00:00,34.41135787963867,33.4514045715332
3,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 09:00:00,34.25819969177246,33.40336036682129
4,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 10:00:00,34.325904846191406,33.45430946350098
5,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 11:00:00,34.177616119384766,33.14054870605469
6,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 12:00:00,34.257843017578125,33.235103607177734
7,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 13:00:00,34.147653579711914,33.29230308532715
8,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 14:00:00,34.565895080566406,33.33404541015625
9,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 15:00:00,34.465267181396484,33.57926559448242
10,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 16:00:00,34.40235710144043,33.270626068115234
11,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP X,2021-12-29 17:00:00,34.3577823638916,33.1599006652832
12,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP Y,2021-12-29 06:00:00,20.335028648376465,13.049938678741455
13,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP Y,2021-12-29 07:00:00,20.01871109008789,12.900428771972656
14,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP Y,2021-12-29 08:00:00,19.89897918701172,12.754703521728516
15,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,CG GANTRY TOP Y,2021-12-29 09:00:00,19.988627433776855,12.440607070922852
