,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue
0,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 06:00:00,56.90631866455078,60.297752380371094
1,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 07:00:00,56.852806091308594,60.58123779296875
2,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 08:00:00,57.492530822753906,60.631019592285156
3,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 09:00:00,57.414283752441406,60.880104064941406
4,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 10:00:00,57.7364387512207,60.932315826416016
5,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 11:00:00,56.95989799499512,60.62183380126953
6,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 12:00:00,57.091867446899414,60.78493690490723
7,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 13:00:00,57.33514404296875,60.440269470214844
8,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 14:00:00,57.46466827392578,60.35627746582031
9,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 15:00:00,57.060791015625,60.35760688781738
10,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 16:00:00,57.007516860961914,60.185441970825195
11,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-20 17:00:00,57.27634811401367,60.33323669433594
12,DMT21A-INTERLAYER_PAIRING,DMT2,1A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-20 06:00:00,63.605987548828125,58.65902328491211
