,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue,67
32,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 14:00:00,70.16527557373047,56.15202331542969,
33,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 15:00:00,70.4979248046875,55.91784858703613,
34,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 16:00:00,70.45117950439453,56.146095275878906,
35,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 17:00:00,70.04498672485352,56.03302383422852,
36,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 06:00:00,23.940340042114254,25.296449661254883,
37,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 07:00:00,24.132866859436035,25.19447326660156,
38,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 08:00:00,24.353748321533203,25.577900886535645,
39,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 09:00:00,24.299236297607425,25.450763702392575,
40,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 10:00:00,24.21632194519043,25.38444709777832,
41,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 11:00:00,24.128764152526852,25.675604820251465,
42,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 12:00:00,24.287233352661133,25.37551689147949,
43,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 13:00:00,23.87531089782715,25.77074241638184,
44,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 14:00:00,24.07599830627441,25.18951416015625,
45,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 15:00:00,24.25843811035156,25.31508445739746,
46,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 16:00:00,24.15585422515869,25.425179481506348,
47,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 17:00:00,23.986342430114743,25.56745147705078,
48,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 06:00:00,18.299467086791992,67.10626983642578,
49,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 07:00:00,18.34013271331787,67.3227424621582,
50,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 08:00:00,18.061767578125,67.18210220336914,
51,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 09:00:00,18.35296058654785,67.03413391113281,
52,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 10:00:00,18.17766571044922,67.26154327392578,
53,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 11:00:00,18.166077613830566,67.44968795776367,
54,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 12:00:00,18.33185577392578,67.3864631652832,
55,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 13:00:00,18.336009979248047,66.9834976196289,
56,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 14:00:00,18.43826389312744,67.03984832763672,
57,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 15:00:00,18.317720413208008,67.00798797607422,
58,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 16:00:00,18.118501663208008,67.09529113769531,
59,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,GANTRY TOP Z,2022-01-02 17:00:00,18.36335182189941,66.96939468383789,
60,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 06:00:00,132.32251739501953,133.14857482910156,
61,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 07:00:00,133.53571319580078,133.21424865722656,
62,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 08:00:00,134.5889892578125,133.70162963867188,
63,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 09:00:00,132.9906768798828,133.19998168945312,
64,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 10:00:00,133.77395629882812,134.38538360595703,
65,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 11:00:00,134.33056640625,133.5992431640625,
66,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 12:00:00,134.1173858642578,133.88404846191406,
67,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 13:00:00,133.986328125,133.3517303466797,
68,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 14:00:00,133.8457489013672,133.64088439941406,
69,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 15:00:00,134.2322998046875,133.67225646972656,
70,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 16:00:00,133.75115966796875,133.25408935546875,
71,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2022-01-02 17:00:00,134.13160705566406,132.84124755859375,
72,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 06:00:00,131.99214935302734,162.8377685546875,
73,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 07:00:00,132.50479125976562,163.4479217529297,
74,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 08:00:00,131.78388214111328,165.2203826904297,
75,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 09:00:00,130.5312271118164,164.91625213623047,
76,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 10:00:00,131.9941864013672,165.91390991210938,
77,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 11:00:00,132.67858123779297,166.07049560546875,
78,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 12:00:00,130.87945556640625,164.965087890625,
79,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 13:00:00,132.53700256347656,164.0977325439453,
80,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 14:00:00,130.49563598632812,164.1243896484375,
81,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 15:00:00,131.5894775390625,164.1953582763672,
82,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 16:00:00,133.30287170410156,162.79103088378906,
83,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2022-01-02 17:00:00,134.7568817138672,162.5423126220703,
84,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 06:00:00,34.30643653869629,84.1930160522461,
85,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 07:00:00,22.45345687866211,86.00045013427734,
86,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 08:00:00,22.61977481842041,86.48838806152344,
87,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 09:00:00,24.97032833099365,86.60589599609375,
88,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 10:00:00,23.70856475830078,86.52997589111328,
89,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 11:00:00,24.251378059387207,86.83127212524414,
90,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 12:00:00,39.61162567138672,85.89794921875,
91,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 13:00:00,41.70775985717773,85.8949203491211,
92,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 14:00:00,50.87564468383789,86.0432357788086,
93,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 15:00:00,50.63320541381836,84.7961654663086,
94,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 16:00:00,44.71637725830078,85.88740539550781,
95,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2022-01-02 17:00:00,40.84175109863281,85.96865844726562,
96,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 06:00:00,134.8870620727539,138.98692321777344,
97,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 07:00:00,134.38571166992188,138.12832641601562,
98,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 08:00:00,134.01815795898438,138.0961685180664,
99,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 09:00:00,134.90576171875,138.42831420898438,
100,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 10:00:00,133.91311645507812,138.48056030273438,
101,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 11:00:00,134.41303253173828,138.38451385498047,
102,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 12:00:00,134.48435974121094,138.6925506591797,
103,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 13:00:00,134.8825225830078,137.16526794433594,
104,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 14:00:00,133.71517944335938,138.1873016357422,
105,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 15:00:00,134.83522033691406,138.82530212402344,
106,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 16:00:00,134.77800750732422,138.2620391845703,
107,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2022-01-02 17:00:00,134.2125701904297,137.76773071289062,
108,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 06:00:00,120.44855499267578,158.48097229003906,
109,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 07:00:00,121.9735870361328,157.24620056152344,
110,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 08:00:00,120.4347152709961,157.49886322021484,
111,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 09:00:00,122.29930114746094,157.0870361328125,
112,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 10:00:00,121.59703063964844,157.78311157226562,
113,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 11:00:00,121.47151184082033,157.19319915771484,
114,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 12:00:00,120.91619873046876,157.73968505859375,
115,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 13:00:00,121.17629623413086,157.80109405517578,
