,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue,67
60,DMT11A-INTERLAYER_PAIRING,DMT1,1A,INTERLAYER_PAIRING,UNKNOWN,2021-12-24 04:00:00,,,
61,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 18:00:00,136.57872009277344,135.4144744873047,
62,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 19:00:00,135.56005859375,134.4918975830078,
63,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 20:00:00,136.33203887939453,134.1121368408203,
64,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 21:00:00,135.97055053710938,133.89781188964844,
65,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 22:00:00,136.24208068847656,134.3111572265625,
66,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-23 23:00:00,136.0922393798828,134.76763916015625,
67,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 00:00:00,187.5617446899414,248.9530029296875,
68,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 01:00:00,135.70716857910156,134.99769592285156,
69,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 02:00:00,136.6942138671875,134.77890014648438,
70,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 03:00:00,135.92281341552734,134.27650451660156,
71,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 04:00:00,136.0426025390625,135.20008850097656,
72,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY BOT X,2021-12-24 05:00:00,135.66571044921875,134.92044067382812,
73,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 18:00:00,149.67801666259766,164.24559020996094,
74,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 19:00:00,150.09181213378906,166.9031753540039,
75,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 20:00:00,149.16719818115234,165.3397445678711,
76,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 21:00:00,149.92379760742188,167.381103515625,
77,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 22:00:00,149.23715209960938,165.39693450927734,
78,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-23 23:00:00,151.43264770507812,167.75782775878906,
79,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 00:00:00,146.34048461914062,167.43511962890625,
80,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 01:00:00,150.96578979492188,169.28024291992188,
81,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 02:00:00,150.23751831054688,166.80828857421875,
82,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 03:00:00,151.22332763671875,165.97322845458984,
83,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 04:00:00,150.1534194946289,164.4365463256836,
84,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP X,2021-12-24 05:00:00,150.79013061523438,165.00111389160156,
85,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 18:00:00,26.06085205078125,87.18950653076172,
86,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 19:00:00,24.885631561279297,86.68777084350586,
87,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 20:00:00,24.212157249450684,87.0440902709961,
88,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 21:00:00,23.838281631469727,86.42510986328125,
89,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 22:00:00,25.676175117492676,87.3104019165039,
90,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-23 23:00:00,25.09426498413086,87.32941436767578,
91,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 00:00:00,21.97427749633789,90.07527160644531,
92,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 01:00:00,24.646621704101562,85.78524780273438,
93,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 02:00:00,23.96085834503174,87.20569610595703,
94,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 03:00:00,23.2268009185791,87.31288528442383,
95,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 04:00:00,19.056185722351074,86.17162704467773,
96,DMT11A-SIM_HIPOT,DMT1,1A,SIM_HIPOT,GANTRY TOP Z,2021-12-24 05:00:00,21.05570411682129,86.67994689941406,
